eval/success_rate,time/total_timesteps,eval/mean_ep_length,model/parameters,model/extractor_type,eval/mean_reward,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,eval/seq_prediction_mse,time/iterations,rollout/ep_len_mean,eval/best_seq_prediction_mse,train/explained_variance,train/clip_range_vf,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/loss,train/approx_kl,train/learning_rate,train/clip_range,train/value_loss
0.0,3360000,362.6,,,-283.52508544921875,,,,,,,,,0.17026138305664062,0.3,-4.256815433502197,0.740818202495575,0.0011370789434295148,0.0499420166015625,204,-0.08002455532550812,0.0016999664,3.6495616e-05,0.13315327999999998,0.017196702305227518
,3375104,,,,,9585,-280.54541015625,352,0.0,0.7129784107208252,103,388.31,,,,,,,,,,,,,
0.0,3380000,217.9,,,-233.1217041015625,,,,,,,,,0.16734200716018677,0.3,-4.256815433502197,0.740818202495575,0.0007945301913423464,0.0564727783203125,206,-0.08001714944839478,0.0017121716,3.5873024e-05,0.13249792,0.019197655376046896
0.0,3400000,289.8,,,-273.41571044921875,,,,,0.7594708859920501,,,,,,,,,,,,,,,
,3407872,,,,,9688,-278.2711486816406,351,0.0,0.8042175471782684,104,366.56,,,,,,,,,,,,,
0.0,3420000,255.3,,,-255.6977081298828,,,,,,,,,0.14367932081222534,0.3,-4.256815433502197,0.740818202495575,0.0009886496045510285,0.0608367919921875,208,-0.07827693223953247,0.0019665766,3.5250432e-05,0.13184256,0.023813163279555738
0.0,3440000,270.5,,,-258.2463684082031,,,,,0.9029457569122314,,,,,,,,,,,,,,,
,3440640,,,,,9789,-284.54144287109375,351,0.0,0.7496562123298645,105,367.07,,,,,,,,,,,,,
0.0,3460000,252.4,,,-255.9064483642578,,,,,,,,,0.1390286087989807,0.3,-4.256815433502197,0.740818202495575,0.001417118779500015,0.080780029296875,210,-0.07720287144184113,0.002255126,3.462784000000001e-05,0.1311872,0.025446109008044004
,3473408,,,,,9858,-272.5010681152344,352,0.0,0.7828364729881286,106,366.99,,,,,,,,,,,,,
0.0,3480000,214.9,,,-252.0126495361328,,,,,,,,,0.15654951333999634,0.3,-4.256815433502197,0.740818202495575,0.0007240788690978661,0.06854248046875,212,-0.07537856698036194,0.002089893,3.4005247999999996e-05,0.13053184,0.027101947576738894
0.0,3500000,253.4,,,-266.54815673828125,,,,,0.7313788294792175,,,,,,,,,,,,,,,
,3506176,,,,,9956,-286.8866882324219,352,0.0,0.8681166291236877,107,381.11,,,,,,,,,,,,,
0.0,3520000,270.6,,,-275.21539306640625,,,,,,,,,0.1721656322479248,0.3,-4.256815433502197,0.740818202495575,0.0013386139835347421,0.074554443359375,214,-0.07927719503641129,0.0021607112,3.338265600000001e-05,0.12987648000000002,0.022866412880830467
,3538944,,,,,10024,-288.2884216308594,353,0.0,0.8782663404941559,108,381.34,,,,,,,,,,,,,
0.0,3540000,234.4,,,-258.52899169921875,,,,,,,,,0.17412644624710083,0.3,-4.256815433502197,0.740818202495575,0.0008466588769806549,0.0667572021484375,216,-0.0784234032034874,0.0018745895,3.2760064000000007e-05,0.12922112000000002,0.021096193930134177
0.0,3560000,233.3,,,-262.54302978515625,,,,,0.752224326133728,,,,,,,,,,,,,,,
,3571712,,,,,10125,-274.642333984375,352,0.0,0.8275205492973328,109,355.93,,,,,,,,,,,,,
0.0,3580000,270.6,,,-264.79327392578125,,,,,,,,,0.1460389494895935,0.3,-4.256815433502197,0.740818202495575,-7.036948227323592e-05,0.0569610595703125,218,-0.07620476931333542,0.0019658017,3.213747199999999e-05,0.12856576,0.02973918302450329
0.0,3600000,215.5,,,-241.64108276367188,,,,,0.8427938938140869,,,,,,,,,,,,,,,
,3604480,,,,,10222,-274.3683776855469,352,0.0,0.8330544650554657,110,371.06,,,,,,,,,,,,,
0.0,3620000,216.1,,,-236.411376953125,,,,,,,,,0.18316233158111572,0.3,-4.256815433502197,0.740818202495575,0.0010209034735453315,0.062286376953125,220,-0.07765108346939087,0.0020243255,3.1514880000000004e-05,0.1279104,0.024056273512542248
,3637248,,,,,10287,-293.2361145019531,353,0.0,0.8286962509155273,111,388.42,,,,,,,,,,,,,
0.0,3640000,309.1,,,-278.77581787109375,,,,,,,,,0.17983096837997437,0.3,-4.256815433502197,0.740818202495575,0.0005531891365535557,0.05169677734375,222,-0.07889017462730408,0.0016713794,3.0892288e-05,0.12725503999999999,0.01617971673840657
0.0,3660000,289.8,,,-253.8433837890625,,,,,0.8603939652442932,,,,,,,,,,,,,,,
,3670016,,,,,10391,-276.3494567871094,353,0.0,0.8222565889358521,112,388.44,,,,,,,,,,,,,
0.0,3680000,296.1,,,-290.51348876953125,,,,,,,,,0.19891202449798584,0.3,-4.256815433502197,0.740818202495575,0.0003122262787655927,0.052947998046875,224,-0.07891933619976044,0.0017811838,3.0269696e-05,0.12659968,0.0200905897654593
0.0,3700000,296.3,,,-270.30438232421875,,,,,0.8879321634769439,,,,,,,,,,,,,,,
,3702784,,,,,10499,-276.44677734375,352,0.0,0.8624338805675507,113,366.83,,,,,,,,,,,,,
0.0,3720000,288.7,,,-246.1101531982422,,,,,,,,,0.14993780851364136,0.3,-4.256815433502197,0.740818202495575,0.0007720098219579086,0.0601806640625,226,-0.07675604522228241,0.0018577923,2.9647104e-05,0.12594432,0.026287377579137683
,3735552,,,,,10569,-269.7853698730469,353,0.0,0.8795174539089203,114,352.54,,,,,,,,,,,,,
0.0,3740000,261.7,,,-272.87451171875,,,,,,,,,0.15134960412979126,0.3,-4.256815433502197,0.740818202495575,0.000490753271151334,0.0692596435546875,228,-0.07489541172981262,0.0020577498,2.9024512e-05,0.12528896,0.031063270405866206
0.0,3760000,198.3,,,-250.81149291992188,,,,,0.8572684526443481,,,,,,,,,,,,,,,
,3768320,,,,,10666,-276.596435546875,353,0.0,0.7600160479545593,115,370.11,,,,,,,,,,,,,
0.0,3780000,216.0,,,-246.5478057861328,,,,,,,,,0.1816970705986023,0.3,-4.256815433502197,0.740818202495575,0.0006472974855569191,0.0616607666015625,230,-0.07823130488395691,0.0018723679,2.8401919999999998e-05,0.12463360000000001,0.023397084092721343
0.0,3800000,217.7,,,-262.46319580078125,,,,,0.8614857912063598,,,,,,,,,,,,,,,
,3801088,,,,,10757,-276.8880920410156,353,0.0,0.9420571267604828,116,367.35,,,,,,,,,,,,,
0.0,3820000,235.6,,,-263.2756042480469,,,,,,,,,0.17489612102508545,0.3,-4.256815433502197,0.740818202495575,0.00032757715962361544,0.0548553466796875,232,-0.07722462713718414,0.0017008508,2.7779327999999997e-05,0.12397824,0.02684176026377827
,3833856,,,,,10821,-277.3330993652344,354,0.0,0.9541484773159027,117,352.9,,,,,,,,,,,,,
0.0,3840000,307.0,,,-266.79498291015625,,,,,,,,,0.12225711345672607,0.3,-4.256815433502197,0.740818202495575,0.0004621611878974363,0.0675811767578125,234,-0.07232019305229187,0.0022601176,2.7156735999999995e-05,0.12332288000000001,0.030997434514574707
0.0,3860000,216.5,,,-254.22512817382812,,,,,0.9288861930370331,,,,,,,,,,,,,,,
,3866624,,,,,10924,-275.97406005859375,353,0.0,0.7127768754959106,118,370.6,,,,,,,,,,,,,
0.0,3880000,319.3,,,-282.4569396972656,,,,,,,,,0.18320155143737793,0.3,-4.256815433502197,0.740818202495575,0.0007207357120933011,0.0489959716796875,236,-0.0784883126616478,0.0014856991,2.6534143999999994e-05,0.12266752,0.023109305766411126
,3899392,,,,,10998,-277.7834167480469,354,0.0,0.8255617618560791,119,356.67,,,,,,,,,,,,,
0.0,3900000,273.2,,,-273.8462829589844,,,,,,,,,0.13037711381912231,0.3,-4.256815433502197,0.740818202495575,0.0004409528337419033,0.06390380859375,238,-0.07498131692409515,0.0020680586,2.5911552000000007e-05,0.12201216000000001,0.02939280413556844
0.0,3920000,284.6,,,-271.4443359375,,,,,0.8116761744022369,,,,,,,,,,,,,,,
,3932160,,,,,11103,-271.72686767578125,354,0.0,0.7955064177513123,120,352.68,,,,,,,,,,,,,
0.0,3940000,270.4,,,-281.2043151855469,,,,,,,,,0.16827166080474854,0.3,-4.256815433502197,0.740818202495575,0.000728433980839327,0.044097900390625,240,-0.07722838222980499,0.0013355005,2.5288960000000005e-05,0.1213568,0.029199070297181606
0.0,3960000,253.0,,,-260.5684509277344,,,,,0.9570481777191162,,,,,,,,,,,,,,,
,3964928,,,,,11203,-278.767822265625,353,0.0,0.8952192664146423,121,374.02,,,,,,,,,,,,,
0.0,3980000,258.0,,,-250.9190216064453,,,,,,,,,0.14835363626480103,0.3,-4.256815433502197,0.740818202495575,0.0004026315436931327,0.0518341064453125,242,-0.0762605294585228,0.0015924638,2.4666368000000004e-05,0.12070144000000001,0.024054744164459407
,3997696,,,,,11275,-286.09161376953125,354,0.0,0.9789494752883912,122,367.09,,,,,,,,,,,,,
0.0,4000000,216.5,,,-247.98129272460938,,,,,,,,,0.137190043926239,0.3,-4.256815433502197,0.740818202495575,0.0005052470514783636,0.0572052001953125,244,-0.07874369621276855,0.0015442593,2.4043776000000003e-05,0.12004608,0.0248271954478696
0.0,4020000,233.7,,,-242.4247283935547,,,,,0.8012905895709992,,,,,,,,,,,,,,,
,4030464,,,,,11373,-272.16241455078125,354,0.0,0.9185118854045868,123,356.64,,,,,,,,,,,,,
0.0,4040000,270.6,,,-266.6001892089844,,,,,,,,,0.14515739679336548,0.3,-4.256815433502197,0.740818202495575,0.0005190838710404932,0.0709686279296875,246,-0.07650754600763321,0.0018068838,2.3421184e-05,0.11939072,0.02942273928783834
0.0,4060000,324.1,,,-279.5263977050781,,,,,0.703163743019104,,,,,,,,,,,,,,,
,4063232,,,,,11484,-289.4776611328125,353,0.0,0.8539342522621155,124,366.67,,,,,,,,,,,,,
0.0,4080000,276.0,,,-277.2397766113281,,,,,,,,,0.16019845008850098,0.3,-4.256815433502197,0.740818202495575,0.0007403944182442501,0.0791015625,248,-0.07617034018039703,0.0019164786,2.2798592e-05,0.11873536000000001,0.026172044221311808
,4096000,,,,,11553,-281.14971923828125,354,0.0,0.843102240562439,125,363.68,,,,,,,,,,,,,
0.0,4100000,224.0,,,-266.9119567871094,,,,,,,,,0.14442014694213867,0.3,-4.256815433502197,0.740818202495575,0.0012541319156298414,0.1000518798828125,250,-0.07854875177145004,0.0021835973,2.2176e-05,0.11808,0.023830850492231548
0.0,4120000,291.9,,,-270.84393310546875,,,,,0.8495772838592529,,,,,,,,,,,,,,,
,4128768,,,,,11650,-274.7676086425781,354,0.01,1.0132634699344636,126,359.99,,,,,,,,,,,,,
0.0,4140000,256.8,,,-248.37838745117188,,,,,,,,,0.1645835041999817,0.3,-4.256815433502197,0.740818202495575,0.0015408302715513855,0.1086883544921875,252,-0.07532843947410583,0.0021677122,2.1553407999999998e-05,0.11742464000000001,0.027400877326726913
0.0,4160000,158.1,,,-242.9301300048828,,,,,0.9136536478996277,,,,,,,,,,,,,,,
,4161536,,,,,11741,-267.8783874511719,354,0.0,0.9180511176586151,127,345.8,,,,,,,,,,,,,
0.0,4180000,225.7,,,-267.2613220214844,,,,,,,,,0.15488183498382568,0.3,-4.256815433502197,0.740818202495575,0.0008061900298343971,0.0925750732421875,254,-0.07332480698823929,0.0021530888,2.0930815999999997e-05,0.11676928,0.03263465757481754
,4194304,,,,,11807,-278.7900695800781,355,0.0,0.8771377623081207,128,359.99,,,,,,,,,,,,,
0.0,4200000,399.0,,,-294.9981384277344,,,,,,,,,0.1486104130744934,0.3,-4.256815433502197,0.740818202495575,0.0012570913313538767,0.0872650146484375,256,-0.07580362260341644,0.0020149294,2.030822400000001e-05,0.11611392000000001,0.025887148454785347
0.0,4220000,289.9,,,-269.4576110839844,,,,,0.9027077674865722,,,,,,,,,,,,,,,
,4227072,,,,,11919,-280.2571716308594,354,0.0,0.8342073261737823,129,356.76,,,,,,,,,,,,,
0.0,4240000,344.5,,,-278.3710632324219,,,,,,,,,0.14172250032424927,0.3,-4.256815433502197,0.740818202495575,0.0008476035800413229,0.0915374755859375,258,-0.0769663006067276,0.002203784,1.9685631999999994e-05,0.11545856,0.02795485279057175
,4259840,,,,,11994,-264.0828552246094,355,0.0,0.8857913792133332,130,334.77,,,,,,,,,,,,,
0.0,4260000,251.4,,,-264.2829284667969,,,,,,,,,0.13722258806228638,0.3,-4.256815433502197,0.740818202495575,0.0008380875078728423,0.0833282470703125,260,-0.07074790447950363,0.0018671749,1.9063040000000006e-05,0.11480320000000001,0.035930399550125
0.0,4280000,292.7,,,-257.32391357421875,,,,,0.7186894059181214,,,,,,,,,,,,,,,
,4292608,,,,,12099,-271.7889709472656,354,0.0,0.913419783115387,131,346.05,,,,,,,,,,,,,
0.0,4300000,161.3,,,-242.2010498046875,,,,,,,,,0.14457833766937256,0.3,-4.256815433502197,0.740818202495575,0.0005449043528642505,0.0920867919921875,262,-0.07632243633270264,0.0019447764,1.8440448000000005e-05,0.11414784,0.03119639097712934
0.0,4320000,219.5,,,-250.2945098876953,,,,,0.9139495313167572,,,,,,,,,,,,,,,
,4325376,,,,,12187,-271.06793212890625,354,0.0,0.8521849036216735,132,352.25,,,,,,,,,,,,,
0.0,4340000,222.1,,,-254.10281372070312,,,,,,,,,0.1400243639945984,0.3,-4.256815433502197,0.740818202495575,0.0007795514538884163,0.0912628173828125,264,-0.07990579307079315,0.0020492477,1.781785599999999e-05,0.11349248,0.024751908495090902
,4358144,,,,,12252,-272.09588623046875,355,0.0,0.8677714109420777,133,353.28,,,,,,,,,,,,,
0.0,4360000,307.5,,,-292.5330810546875,,,,,,,,,0.14593994617462158,0.3,-4.256815433502197,0.740818202495575,0.0013128076971042901,0.09259033203125,266,-0.07887003570795059,0.0019868086,1.7195264000000003e-05,0.11283712000000001,0.02752815547864884
0.0,4380000,236.2,,,-229.7682342529297,,,,,0.8157273292541504,,,,,,,,,,,,,,,
,4390912,,,,,12352,-269.2266845703125,355,0.0,0.8546231985092163,134,356.21,,,,,,,,,,,,,
0.0,4400000,257.1,,,-254.73556518554688,,,,,,,,,0.13894271850585938,0.3,-4.256815433502197,0.740818202495575,0.0004731107474071905,0.102874755859375,268,-0.07776012271642685,0.002015083,1.6572672e-05,0.11218176,0.02983958483673632
0.0,4420000,260.3,,,-259.7370300292969,,,,,0.9273820996284485,,,,,,,,,,,,,,,
,4423680,,,,,12447,-285.3598937988281,355,0.0,0.9831934750080109,135,367.19,,,,,,,,,,,,,
0.0,4440000,275.1,,,-258.1955871582031,,,,,,,,,0.1357945203781128,0.3,-4.256815433502197,0.740818202495575,0.0011568355330382474,0.09979248046875,270,-0.07756084948778152,0.0020382241,1.595008e-05,0.11152640000000001,0.023651615483686328
,4456448,,,,,12516,-285.2810974121094,356,0.0,0.8602963805198669,136,352.82,,,,,,,,,,,,,
0.0,4460000,255.2,,,-268.10516357421875,,,,,,,,,0.12493449449539185,0.3,-4.256815433502197,0.740818202495575,0.0013056798197794706,0.106109619140625,272,-0.07178286463022232,0.002171727,1.5327488e-05,0.11087104,0.03063402872066945
0.0,4480000,281.5,,,-264.6898193359375,,,,,0.968932443857193,,,,,,,,,,,,,,,
,4489216,,,,,12616,-287.10223388671875,355,0.0,0.7875936985015869,137,349.26,,,,,,,,,,,,,
0.0,4500000,271.4,,,-257.1677551269531,,,,,,,,,0.1360330581665039,0.3,-4.256815433502197,0.740818202495575,0.0010245922021567822,0.096710205078125,274,-0.07661285251379013,0.002001927,1.4704896000000011e-05,0.11021568000000001,0.030611897353082895
0.0,4520000,240.2,,,-276.6800231933594,,,,,0.7581816196441651,,,,,,,,,,,,,,,
,4521984,,,,,12721,-284.7332763671875,355,0.0,0.7269818544387817,138,352.21,,,,,,,,,,,,,
0.0,4540000,344.4,,,-283.78948974609375,,,,,,,,,0.15832316875457764,0.3,-4.256815433502197,0.740818202495575,0.0010964701068587601,0.09161376953125,276,-0.07742774486541748,0.0018682275,1.4082303999999997e-05,0.10956032,0.028911590110510588
,4554752,,,,,12794,-278.3853759765625,355,0.0,0.8277103245258332,139,352.35,,,,,,,,,,,,,
0.0,4560000,222.5,,,-261.14410400390625,,,,,,,,,0.1571439504623413,0.3,-4.256815433502197,0.740818202495575,0.0013738829002249986,0.091522216796875,278,-0.07253333926200867,0.0017857449,1.3459711999999995e-05,0.10890496,0.029261708608828485
0.0,4580000,346.7,,,-291.24298095703125,,,,,1.0580905854701996,,,,,,,,,,,,,,,
,4587520,,,,,12898,-279.77703857421875,355,0.0,0.6858472108840943,140,367.07,,,,,,,,,,,,,
0.0,4600000,273.6,,,-271.59478759765625,,,,,,,,,0.15224331617355347,0.3,-4.256815433502197,0.740818202495575,0.0005681628026650287,0.095245361328125,280,-0.07698740065097809,0.0018782845,1.2837120000000008e-05,0.1082496,0.025785097968764603
0.0,4620000,243.3,,,-249.7152557373047,,,,,0.9663989305496216,,,,,,,,,,,,,,,
,4620288,,,,,12995,-271.31268310546875,355,0.0,0.8251531183719635,141,338.99,,,,,,,,,,,,,
0.0,4640000,258.3,,,-257.7218017578125,,,,,,,,,0.10404050350189209,0.3,-4.256815433502197,0.740818202495575,0.001304696335864719,0.099395751953125,282,-0.07640812546014786,0.0019197483,1.2214527999999993e-05,0.10759424000000001,0.03553150058723986
,4653056,,,,,13064,-278.8022155761719,356,0.0,0.8548359215259552,142,371.18,,,,,,,,,,,,,
0.0,4660000,329.8,,,-288.17803955078125,,,,,,,,,0.14655840396881104,0.3,-4.256815433502197,0.740818202495575,0.001012328953947872,0.103118896484375,284,-0.07848269492387772,0.0019823546,1.1591936000000005e-05,0.10693888000000001,0.023584906943142414
0.0,4680000,248.5,,,-279.1109313964844,,,,,0.7768544673919677,,,,,,,,,,,,,,,
,4685824,,,,,13173,-272.2327575683594,355,0.0,0.7691902756690979,143,331.68,,,,,,,,,,,,,
0.0,4700000,236.9,,,-263.8210754394531,,,,,,,,,0.1410287618637085,0.3,-4.256815433502197,0.740818202495575,0.0008817755660857074,0.0985260009765625,286,-0.07344893366098404,0.0018848747,1.0969344000000004e-05,0.10628352,0.03933586459606886
,4718592,,,,,13239,-268.02178955078125,356,0.0,0.8463751375675201,144,328.71,,,,,,,,,,,,,
0.0,4720000,293.4,,,-265.2882385253906,,,,,,,,,0.12423908710479736,0.3,-4.256815433502197,0.740818202495575,0.0010598695080261678,0.09796142578125,288,-0.07337523996829987,0.0018012136,1.0346752000000003e-05,0.10562816000000001,0.04002539929933846
0.0,4740000,271.8,,,-259.15216064453125,,,,,1.0405216336250305,,,,,,,,,,,,,,,
,4751360,,,,,13343,-273.33966064453125,356,0.0,0.7861879825592041,145,342.1,,,,,,,,,,,,,
0.0,4760000,225.1,,,-265.39337158203125,,,,,,,,,0.13008230924606323,0.3,-4.256815433502197,0.740818202495575,0.0015355001960415393,0.0990142822265625,290,-0.07289842516183853,0.0018090579,9.724160000000001e-06,0.1049728,0.03462989744730294
0.0,4780000,327.2,,,-289.6419677734375,,,,,0.9870056927204132,,,,,,,,,,,,,,,
,4784128,,,,,13444,-270.89483642578125,355,0.0,0.9189153492450715,146,345.79,,,,,,,,,,,,,
0.0,4800000,330.4,,,-285.73736572265625,,,,,,,,,0.10610365867614746,0.3,-4.256815433502197,0.740818202495575,0.0011420358350733295,0.1024322509765625,292,-0.073098324239254,0.0019368131,9.101568e-06,0.10431744,0.034356972319073975
,4816896,,,,,13518,-276.2873840332031,356,0.0,0.8503324866294861,147,335.63,,,,,,,,,,,,,
0.0,4820000,364.6,,,-288.1662902832031,,,,,,,,,0.10871583223342896,0.3,-4.256815433502197,0.740818202495575,0.00158689622185193,0.113128662109375,294,-0.07205000519752502,0.0019917334,8.478975999999999e-06,0.10366208,0.03819847456179559
0.0,4840000,330.2,,,-281.3173828125,,,,,0.9201317548751831,,,,,,,,,,,,,,,
,4849664,,,,,13632,-284.9869079589844,355,0.0,0.8093904078006744,148,360.08,,,,,,,,,,,,,
0.0,4860000,285.8,,,-283.2854919433594,,,,,,,,,0.13914251327514648,0.3,-4.256815433502197,0.740818202495575,0.0012786666920874268,0.11163330078125,296,-0.07470031082630157,0.0019175662,7.856383999999998e-06,0.10300672,0.0279191960580647
0.0,4880000,329.2,,,-288.8109130859375,,,,,0.8760704815387725,,,,,,,,,,,,,,,
,4882432,,,,,13742,-280.7452087402344,355,0.0,0.8153247773647309,149,356.36,,,,,,,,,,,,,
0.0,4900000,281.3,,,-277.0432434082031,,,,,,,,,0.1196480393409729,0.3,-4.256815433502197,0.740818202495575,0.001429877185728401,0.106658935546875,298,-0.07479530572891235,0.0018066879,7.2337919999999965e-06,0.10235136,0.032188449054956436
,4915200,,,,,13814,-277.423095703125,355,0.0,0.7406757235527038,150,363.44,,,,,,,,,,,,,
0.0,4920000,186.6,,,-244.1344757080078,,,,,,,,,0.10451453924179077,0.3,-4.256815433502197,0.740818202495575,0.0011200945009477437,0.1010284423828125,300,-0.07479880750179291,0.0017446771,6.611199999999995e-06,0.10169600000000001,0.03060881409328431
0.0,4940000,224.0,,,-257.9941711425781,,,,,0.9934231579303742,,,,,,,,,,,,,,,
,4947968,,,,,13903,-269.3641357421875,355,0.0,0.8136158049106598,151,334.91,,,,,,,,,,,,,
0.0,4960000,290.0,,,-254.28286743164062,,,,,,,,,0.0891108512878418,0.3,-4.256815433502197,0.740818202495575,0.0010198140953434631,0.1035614013671875,302,-0.07481251657009125,0.0017497936,5.9886080000000076e-06,0.10104064000000001,0.03710122359916568
0.0,4980000,330.3,,,-280.3026123046875,,,,,0.9039081871509552,,,,,,,,,,,,,,,
,4980736,,,,,14016,-270.87982177734375,355,0.0,0.8180710732936859,152,328.99,,,,,,,,,,,,,
0.0,5000000,252.8,,,-261.2996520996094,,,,,,,,,0.10730612277984619,0.3,-4.256815433502197,0.740818202495575,0.0012272558014956303,0.1030426025390625,304,-0.07145742326974869,0.0017277714,5.366015999999993e-06,0.10038528000000001,0.041253002593293786
,5013504,,,,,14085,-281.654541015625,355,0.0,0.7908704519271851,153,342.13,,,,,,,,,,,,,
